The number of selected features is: 8534

The index of selected features start from 0

NO.		FeaName		Score
138		Fea6551		0.3492078890613111
139		Fea2772		0.3489710998538563
140		Fea4489		0.34862174157367065
141		Fea1821		0.3485443704015308
142		Fea4633		0.3465178935580164
143		Fea1547		0.34631740616201917
144		Fea3102		0.34595555289945124
145		Fea4847		0.3459402781998002
146		Fea1660		0.34503687853060944
147		Fea245		0.34485440162305453
148		Fea6334		0.34477408167530543
149		Fea1731		0.34473045057855134
150		Fea3289		0.3441150796227348
151		Fea571		0.34399734572384805
152		Fea8154		0.34382773921703663
153		Fea7226		0.3437257154656969
154		Fea1291		0.3434163324720294
155		Fea6305		0.34328591822981536
156		Fea2759		0.34272139907790733
157		Fea2264		0.3425632574177675
158		Fea6961		0.34184828260131805
159		Fea7515		0.3411664860903737
160		Fea966		0.3406915070062925
161		Fea2582		0.34052014096565153
162		Fea3001		0.3399715794232041
163		Fea1832		0.3378271249902154
164		Fea1182		0.33761901351504464
165		Fea8367		0.33689781555037873
166		Fea7382		0.3368880178721879
167		Fea3202		0.3368459903194094
168		Fea3315		0.3365960310873027
169		Fea8152		0.3365002612416251
170		Fea4846		0.33608373468994485
171		Fea1076		0.33592512960090026
172		Fea5435		0.33582489393538895
173		Fea1323		0.33514168084455104
174		Fea7573		0.3347896138439628
175		Fea6473		0.3346355791614003
176		Fea6446		0.33409104994552136
177		Fea5738		0.33383079373908037
178		Fea1092		0.3337080427559086
179		Fea5937		0.33323849286834684
180		Fea4202		0.3332179832968355
181		Fea7294		0.33234124990941893
182		Fea306		0.3313596498088418
183		Fea1804		0.33088647563016554
184		Fea1673		0.3306861250699438
185		Fea6223		0.3306412559624923
186		Fea4430		0.3297245130112555
187		Fea582		0.3292444630463928
188		Fea5587		0.32859098256212393
189		Fea1078		0.32854818398742536
190		Fea4565		0.327278370763932
191		Fea4049		0.32656147368494515
192		Fea2758		0.3260308801879552
193		Fea2915		0.32550251655652784
194		Fea4058		0.3254888632001371
195		Fea7391		0.3252748564763639
196		Fea3978		0.32363688726071527
197		Fea2663		0.32315775885409953
198		Fea3207		0.3220625021735739
199		Fea7450		0.3213782052782011
200		Fea5519		0.32019271705672
201		Fea5690		0.31987445893554933
202		Fea1620		0.31980301671482675
203		Fea4457		0.319497829876744
204		Fea744		0.31861960977365694
205		Fea305		0.31861061734792395
206		Fea3571		0.3179404974973623
207		Fea1686		0.3175419028869473
208		Fea7305		0.317175280612903
209		Fea8184		0.31649476426310597
210		Fea626		0.3162823156135387
211		Fea4597		0.31588533394228435
212		Fea1353		0.3156671053938025
213		Fea616		0.3154176308312675
214		Fea4378		0.31525890028917586
215		Fea4814		0.31494745384473
216		Fea740		0.314578974814392
217		Fea4134		0.3145644038388555
218		Fea561		0.3145477753530025
219		Fea4034		0.3144617831514199
220		Fea7626		0.31366773887181454
221		Fea8220		0.3134958266774248
222		Fea7609		0.31330535552361544
223		Fea6137		0.3128802464913455
224		Fea7816		0.3126503759903111
225		Fea1394		0.3126416202937239
226		Fea4614		0.3124810211675364
227		Fea3972		0.3122076311816517
228		Fea7034		0.3121969271536436
229		Fea3490		0.3120356011024226
230		Fea5642		0.3120122263283657
231		Fea3821		0.31165018454274285
232		Fea2087		0.31156543980811124
233		Fea8209		0.3114465419626036
234		Fea1006		0.31139681531353886
235		Fea5786		0.31102611769987626
236		Fea6628		0.310648369468238
237		Fea8509		0.3100036747887221
238		Fea64		0.30959250342649236
239		Fea6090		0.30952103241030393
240		Fea7310		0.30938928858320863
241		Fea99		0.30788417504365445
242		Fea3572		0.30760431809373623
243		Fea3911		0.3073984710814919
244		Fea3523		0.30706897643039854
245		Fea223		0.30546142461020154
246		Fea7224		0.30541855132353624
247		Fea7444		0.3046478681751449
248		Fea1337		0.3045204576352303
249		Fea1171		0.30432145299032265
250		Fea2338		0.3039655514637641
251		Fea3796		0.3039249589224504
252		Fea6221		0.30339207388809214
253		Fea485		0.30338373282640185
254		Fea5141		0.30326673141242866
255		Fea6004		0.30321936140652744
256		Fea7707		0.30320974175552623
257		Fea5522		0.30257286053325827
258		Fea2674		0.30227326949521366
259		Fea3941		0.30188879682089276
260		Fea311		0.30163154620642435
261		Fea6778		0.3012989353714099
262		Fea5068		0.3010509718494387
263		Fea2256		0.30091709696441915
264		Fea1162		0.3006992894585267
265		Fea3465		0.2999865850221936
266		Fea7629		0.29978745656306865
267		Fea957		0.29965816816433244
268		Fea1700		0.2994411368916082
269		Fea656		0.29927994494203647
270		Fea7044		0.29914586541347515
271		Fea1940		0.29869722885446776
272		Fea5363		0.2980491738084938
273		Fea7598		0.2979219461925037
274		Fea4110		0.29779659378300327
275		Fea6173		0.297213605628474
276		Fea3424		0.2969712329697834
277		Fea6046		0.2967048738362551
278		Fea1727		0.29620608543644483
279		Fea3235		0.2960545975442382
280		Fea1301		0.29571415921304733
281		Fea7400		0.29563204559292666
282		Fea2126		0.2953125942135661
283		Fea7076		0.29488514394119186
284		Fea2035		0.29453700907265584
285		Fea2713		0.29441471848354983
286		Fea556		0.2941267893680657
287		Fea5391		0.2940996737442871
288		Fea1103		0.29395120782197504
289		Fea5233		0.29387833669295477
290		Fea2083		0.29377905619499534
291		Fea2091		0.293516661270103
292		Fea507		0.293035571432548
293		Fea3489		0.292772782541741
294		Fea3777		0.2924773961280183
295		Fea4907		0.29213444885723855
296		Fea3099		0.29197822815272234
297		Fea999		0.29174973748151295
298		Fea1649		0.29162801592930215
299		Fea348		0.2915823686220745
300		Fea4920		0.2912802564396588
301		Fea2074		0.29109153280922484
302		Fea6528		0.2909901987213645
303		Fea6064		0.29097186547285786
304		Fea7306		0.2909221729274899
305		Fea202		0.2906877008625115
306		Fea6995		0.2902386814914193
307		Fea4812		0.29022665096727573
308		Fea3264		0.2900995700413565
309		Fea1208		0.28992926719910933
310		Fea8403		0.28949590210938486
311		Fea4601		0.2889818300167827
312		Fea5791		0.2886772407542096
313		Fea167		0.2885585417233821
314		Fea8511		0.28849907281525156
315		Fea8198		0.2882784876885146
316		Fea7682		0.288171135263369
317		Fea102		0.2879374665387763
318		Fea302		0.2871788805112807
319		Fea6165		0.28712715676363
320		Fea4266		0.28678487338896946
321		Fea8393		0.28629105503121677
322		Fea1471		0.28614052060580075
323		Fea7168		0.28534293724248255
324		Fea1227		0.28531126056212386
325		Fea1104		0.28515201292125025
326		Fea3528		0.2851123500277837
327		Fea6541		0.2844660479607327
328		Fea6015		0.2844261575599831
329		Fea1498		0.2844195880819904
330		Fea2043		0.28434687363191385
331		Fea6164		0.2841851045461448
332		Fea6820		0.28414435656874476
333		Fea8194		0.28401792704640677
334		Fea6582		0.2837424975360613
335		Fea7599		0.2836384845786644
336		Fea1657		0.28355511673085154
337		Fea3760		0.2834066870627446
338		Fea573		0.28291126192711447
339		Fea1519		0.28286106927443366
340		Fea3086		0.2827198083870946
341		Fea6235		0.28253261795103823
342		Fea3953		0.28196445723432256
343		Fea739		0.28172735192009524
344		Fea3083		0.2812215103297088
345		Fea357		0.28047433530326477
346		Fea3320		0.2804671572037661
347		Fea1		0.2804483805011218
348		Fea5639		0.28041308990137104
349		Fea673		0.28003095326171074
350		Fea1014		0.2799252360128261
351		Fea7600		0.27992264453879023
352		Fea8012		0.27989287445094546
353		Fea8168		0.27960829473743226
354		Fea5612		0.2793572678826807
355		Fea204		0.27915705402773106
356		Fea1254		0.2790872480222603
357		Fea544		0.2790866513700759
358		Fea6117		0.27895525869842974
359		Fea3420		0.278342789865894
360		Fea1793		0.27820667569502017
361		Fea7825		0.278156328888064
362		Fea5560		0.2779415595932115
363		Fea5860		0.277763982184071
364		Fea7398		0.27752137530687837
365		Fea4052		0.27742641512649
366		Fea4340		0.27729353084348246
367		Fea4363		0.2768234786344635
368		Fea6059		0.2767833850332277
369		Fea6683		0.2763951397916623
370		Fea7497		0.27599543124859643
371		Fea519		0.2758511341914689
372		Fea2633		0.27570288779917784
373		Fea8096		0.27531867730397075
374		Fea7080		0.27490422942020665
375		Fea1905		0.27466223665095907
376		Fea296		0.27459713802707464
377		Fea2490		0.2744558414254462
378		Fea4732		0.2744519590482555
379		Fea2487		0.27443379681415003
380		Fea6578		0.27437717980938714
381		Fea8264		0.27417846737147894
382		Fea1263		0.27413502297600617
383		Fea856		0.27406939366102206
384		Fea6664		0.27398269629457844
385		Fea4791		0.27385338874008225
386		Fea7060		0.27368959616279603
387		Fea5938		0.2736771130122917
388		Fea2058		0.2734045345708881
389		Fea2880		0.2733136198952437
390		Fea2200		0.2731608447075683
391		Fea7061		0.2730418341816249
392		Fea3957		0.2723192164630392
393		Fea504		0.27224294590439596
394		Fea4407		0.2720703706376307
395		Fea1638		0.2715803075124309
396		Fea2163		0.27150198567598677
397		Fea50		0.27139474799831736
398		Fea2579		0.27138770849016497
399		Fea7795		0.270707476818185
400		Fea2337		0.27039612489275994
401		Fea1045		0.2702716647885192
402		Fea3200		0.2700411718775566
403		Fea5152		0.2699823074217732
404		Fea8355		0.26949082304319
405		Fea4347		0.2692118870610471
406		Fea1626		0.269110217767716
407		Fea7526		0.26910791226898095
408		Fea5002		0.2690396748213763
409		Fea5871		0.2690121814535147
410		Fea8223		0.2685684231418444
411		Fea7191		0.2685238830410103
412		Fea127		0.26850114587667767
413		Fea6505		0.2681726298740937
414		Fea4657		0.26815924746735276
415		Fea2757		0.26802915236911734
416		Fea577		0.2679044565946619
417		Fea6619		0.2677839632028781
418		Fea4367		0.267766335257465
419		Fea491		0.2676133897400746
420		Fea2167		0.2674479737335154
421		Fea8167		0.26737587630833987
422		Fea8382		0.2673046950570146
423		Fea3868		0.2672245940475095
424		Fea5532		0.2672170254676897
425		Fea1257		0.26695323565331924
426		Fea3147		0.2667523537617381
427		Fea6830		0.2667302682706943
428		Fea1270		0.2667261985204918
429		Fea3681		0.2664883894190175
430		Fea5573		0.26645681631393564
431		Fea3668		0.2663377589398959
432		Fea1971		0.26628364469520016
433		Fea2360		0.2662777671379698
434		Fea6045		0.2662495266201334
435		Fea7819		0.2659125862347655
436		Fea8032		0.2657468314217435
437		Fea1545		0.26570709427127054
438		Fea648		0.26558170483959903
439		Fea140		0.2651766460911059
440		Fea1554		0.2649841959535893
441		Fea7473		0.2648665704788149
442		Fea2898		0.2642581538590738
443		Fea8036		0.2637278052755761
444		Fea3056		0.2636209355034927
445		Fea1798		0.2635526187801717
446		Fea1250		0.2634791516926907
447		Fea3501		0.26331635808456794
448		Fea5121		0.26291378769010354
449		Fea3201		0.262906583581199
450		Fea6896		0.2627292512283873
451		Fea6146		0.2627037690144882
452		Fea1196		0.26262037816909606
453		Fea2245		0.2624707175039453
454		Fea1122		0.2624551970425286
455		Fea6111		0.26240193624046887
456		Fea4021		0.2621458666720977
457		Fea4631		0.2621004844665505
458		Fea1432		0.261595816976302
459		Fea7377		0.2614572233116594
460		Fea4023		0.26140426966437996
461		Fea3003		0.26117872810176507
462		Fea121		0.2611649126114744
463		Fea7718		0.26096122830133894
464		Fea2809		0.26082127458156007
465		Fea6985		0.2607612105695586
466		Fea2097		0.26075568530374504
467		Fea6835		0.26063147213150095
468		Fea8308		0.26058672799867827
469		Fea6725		0.2605836652147038
470		Fea7441		0.26045161762450125
471		Fea3080		0.2603727826736462
472		Fea1464		0.2600365966707861
473		Fea3510		0.2599921564037343
474		Fea1955		0.25975178699944995
475		Fea3251		0.2596497470938753
476		Fea5172		0.25962049212331634
477		Fea1656		0.25939622467635
478		Fea1995		0.2593452520058881
479		Fea1949		0.2592405296153576
480		Fea5452		0.2592230312990075
481		Fea7705		0.25921332470080455
482		Fea3050		0.2590420178706462
483		Fea5324		0.2589966862387837
484		Fea6758		0.25879173275861406
485		Fea8467		0.25869410786632824
486		Fea8052		0.258345812492484
487		Fea8305		0.25833494149330893
488		Fea5749		0.2581849792925768
489		Fea5397		0.2578783608525869
490		Fea6678		0.25785524166796187
491		Fea3250		0.2577545918233084
492		Fea589		0.2576921308858918
493		Fea845		0.25759694649101206
494		Fea6631		0.25758578741745064
495		Fea1789		0.25744443697873926
496		Fea4271		0.2571061197829075
497		Fea5387		0.25693074939971156
498		Fea8095		0.256927942541922
499		Fea5228		0.2566500722430872
500		Fea2883		0.2565036856477024
501		Fea5137		0.25647101347154
502		Fea1679		0.2563405519735308
503		Fea2198		0.2560665829381351
504		Fea6940		0.25557031022605653
505		Fea1070		0.2555580342248165
506		Fea8173		0.2554572716129423
507		Fea6463		0.2552528425161744
508		Fea4587		0.25521118564618245
509		Fea1055		0.255198335578529
510		Fea979		0.25519282571997215
511		Fea931		0.25487004061962004
512		Fea8267		0.25480291087269297
513		Fea5099		0.2546117873238032
514		Fea2682		0.25452422860936497
515		Fea6837		0.2545228625742622
516		Fea8377		0.2541788318287363
517		Fea6911		0.25413672832144996
518		Fea4946		0.25391968031186235
519		Fea3559		0.2538982514183615
520		Fea6364		0.25371828784905465
521		Fea2173		0.2537051322781364
522		Fea1281		0.25369772460689355
523		Fea7150		0.2535868781556402
524		Fea38		0.2535415441801704
525		Fea6976		0.25348233816750765
526		Fea3923		0.253393718410225
527		Fea3280		0.2532860512812346
528		Fea1892		0.25318909462921896
529		Fea3253		0.2530091662185662
530		Fea1771		0.25275687990658335
531		Fea4844		0.2527097149969262
532		Fea7933		0.2522998633566783
533		Fea6772		0.25229520045390624
534		Fea1043		0.2522355642783863
535		Fea1385		0.2521478008971577
536		Fea4250		0.2520663142710262
537		Fea1975		0.2518818687597622
538		Fea7658		0.2518348369183879
539		Fea6040		0.2517882375671302
540		Fea4170		0.25151744814596044
541		Fea3096		0.25150543411690063
542		Fea4350		0.2513889093513033
543		Fea5951		0.2512564650353839
544		Fea1883		0.25111261060695306
545		Fea7974		0.251089746157852
546		Fea2575		0.25101362057914
547		Fea6374		0.25089402780554193
548		Fea809		0.250892162666677
549		Fea4900		0.2506864526830532
550		Fea1159		0.2506372280456217
551		Fea6714		0.25061051696909664
552		Fea7111		0.2504693701810941
553		Fea104		0.25046620401306874
554		Fea177		0.25042571005553793
555		Fea3076		0.2503327096586176
556		Fea464		0.2503150716450565
557		Fea4899		0.2502290460026578
558		Fea7823		0.2500744606503892
559		Fea8322		0.24995343430502548
560		Fea524		0.2499139488649884
561		Fea3964		0.24961449517803022
562		Fea3122		0.24949036883344564
563		Fea5917		0.2491634904152999
564		Fea4253		0.24907666152373642
565		Fea7612		0.24902130476024611
566		Fea576		0.24899782193689313
567		Fea4065		0.24894074514688247
568		Fea2623		0.24891200070538674
569		Fea5342		0.2488668879290584
570		Fea2382		0.248610917542572
571		Fea40		0.24835315048542986
572		Fea7602		0.24796272141997203
573		Fea3346		0.247944012402866
574		Fea2006		0.24788392373336302
575		Fea5583		0.247671527744715
576		Fea788		0.24765420558786888
577		Fea3141		0.24764480100305095
578		Fea3944		0.24757575234464665
579		Fea4094		0.24738520426049565
580		Fea4821		0.24731584627684627
581		Fea6212		0.24720142537111378
582		Fea6114		0.24698035903062976
583		Fea6861		0.24697037407853487
584		Fea940		0.24695426085725772
585		Fea7828		0.24639953551174176
586		Fea169		0.24614846317112785
587		Fea5081		0.24612934800180403
588		Fea3543		0.24597134211278732
589		Fea7215		0.24570302357152426
590		Fea5775		0.24569576121104342
591		Fea4040		0.24555988613175886
592		Fea5885		0.24538444424445388
593		Fea4325		0.24534445050263037
594		Fea1928		0.24530492522140168
595		Fea8131		0.24524694479553089
596		Fea7303		0.24517954472462847
597		Fea8394		0.24510400498407225
598		Fea7931		0.24507390712487684
599		Fea3566		0.2450219039320074
600		Fea1682		0.24491407631104695
601		Fea5343		0.244792342703185
602		Fea5018		0.2447687301022154
603		Fea4296		0.24447394355073138
604		Fea5479		0.24445253145362472
605		Fea5279		0.2444495254134391
606		Fea6301		0.24444369157246032
607		Fea57		0.24401123775734454
608		Fea6387		0.24396418123355817
609		Fea8439		0.24392984970848328
610		Fea142		0.24391219341144585
611		Fea7278		0.24387483313750172
612		Fea3148		0.24386276241542973
613		Fea4985		0.2437703522576146
614		Fea8205		0.24375111009415124
615		Fea864		0.24369274594257512
616		Fea4389		0.24361602014025446
617		Fea7258		0.24359463591130065
618		Fea1732		0.2435655677482048
619		Fea5473		0.24351610305275548
620		Fea3452		0.24340970378147742
621		Fea235		0.24340871251017393
622		Fea8011		0.24329541823615441
623		Fea3130		0.24328984827392117
624		Fea6894		0.24317407447661135
625		Fea624		0.2430260964692059
626		Fea4834		0.242957782891109
627		Fea3104		0.24283527214507236
628		Fea5761		0.24279189576632693
629		Fea8295		0.24278155505027818
630		Fea7242		0.2427423531308738
631		Fea4001		0.24258259912253266
632		Fea4054		0.24223678494247583
633		Fea4736		0.2422329511043148
634		Fea1327		0.24220953727848296
635		Fea7218		0.24215551578600186
636		Fea2527		0.24208925756646588
637		Fea1932		0.24202494788129392
638		Fea2052		0.24198179672620174
639		Fea6645		0.24194172098571576
640		Fea3813		0.24191403285678365
641		Fea3374		0.24183320864920718
642		Fea6533		0.2418266689910832
643		Fea3511		0.24164382601720755
644		Fea6024		0.24161606870960145
645		Fea4026		0.24150573210686643
646		Fea7241		0.24135369054110856
647		Fea5561		0.24131556410923496
648		Fea3508		0.24115890340848128
649		Fea5290		0.2411370107396392
650		Fea3714		0.24103967950999364
651		Fea1990		0.24098667098655877
652		Fea6365		0.24097465402091822
653		Fea3275		0.24090264070434603
654		Fea3074		0.24085042283215993
655		Fea1484		0.2408403210321694
656		Fea6197		0.24082607535211006
657		Fea2574		0.24064283692151905
658		Fea251		0.2406377830604774
659		Fea1671		0.24016473109078146
660		Fea1860		0.2401555996111606
661		Fea1642		0.2400436362031673
662		Fea1604		0.23993999972636457
663		Fea6522		0.23983253865464474
664		Fea4069		0.23955694411863243
665		Fea4390		0.23941265786296342
666		Fea7725		0.23935092526445528
667		Fea4572		0.23923175847453573
668		Fea2054		0.23917191966799917
669		Fea2257		0.2389432601301996
670		Fea1018		0.23890447738429474
671		Fea3969		0.23882900332433066
672		Fea6771		0.23882454808287282
673		Fea6898		0.23875925726460026
674		Fea727		0.23871259856510252
675		Fea2918		0.2384492010439647
676		Fea6877		0.2383628132683583
677		Fea7451		0.23816348285455294
678		Fea6675		0.23815126473512715
679		Fea6266		0.2380975255512416
680		Fea3750		0.23798508932787432
681		Fea6319		0.23795874518453927
682		Fea6691		0.2377315978107484
683		Fea2176		0.2376857452929246
684		Fea5477		0.23728537254212292
685		Fea7239		0.2372713665685199
686		Fea8125		0.23710131110313776
687		Fea1881		0.23693672079286102
688		Fea4865		0.23684242026079333
689		Fea2345		0.23677681304497486
690		Fea7746		0.2366876623587919
691		Fea6673		0.23667997289779072
692		Fea780		0.2366068902211041
693		Fea1929		0.23623106360134438
694		Fea943		0.23585855587507024
695		Fea7702		0.23581685048035628
696		Fea8040		0.23570943682173645
697		Fea3722		0.2355418220745413
698		Fea5963		0.23549487623611676
699		Fea4747		0.2354646789100216
700		Fea3595		0.23523717700709057
701		Fea511		0.23518292602776866
702		Fea6776		0.23514828800460436
703		Fea1759		0.23500791726146267
704		Fea5331		0.23496075367270888
705		Fea68		0.23487789781040302
706		Fea1007		0.23486707360502268
707		Fea5966		0.23475540519645513
708		Fea2834		0.2347359354998029
709		Fea5143		0.23471623596692864
710		Fea2624		0.2346766031025209
711		Fea6278		0.23451679917532622
712		Fea7483		0.23442262715626422
713		Fea581		0.23420534408258123
714		Fea7780		0.23402364394586642
715		Fea3593		0.2339862459975943
716		Fea7265		0.23398463825674162
717		Fea4781		0.233963846702755
718		Fea4593		0.23392042770784366
719		Fea3345		0.23391139380367532
720		Fea2304		0.23374062421661124
721		Fea1027		0.23370343505605531
722		Fea4151		0.23363463739884816
723		Fea3098		0.23345139636148698
724		Fea257		0.23342303992010055
725		Fea1532		0.2334155996900951
726		Fea671		0.23337047787494253
727		Fea7289		0.23329156251118321
728		Fea3871		0.23291827158298906
729		Fea989		0.2329171459239902
730		Fea4823		0.23260903232561955
731		Fea2082		0.2325795638250762
732		Fea1863		0.23256774320941717
733		Fea4545		0.23231766278928662
734		Fea6096		0.23203751339556414
735		Fea3428		0.23202198046859668
736		Fea6431		0.23198614580268476
737		Fea3765		0.23187111878514127
738		Fea4484		0.23157362502227294
739		Fea2151		0.2315624409115919
740		Fea486		0.23135988934466453
741		Fea4098		0.23130779291538578
742		Fea7576		0.23129287466366802
743		Fea653		0.2312251770208014
744		Fea6472		0.23108531753222333
745		Fea2249		0.23100268986512165
746		Fea7831		0.23098397365737122
747		Fea3507		0.23085420711620824
748		Fea3503		0.23084032424314152
749		Fea3998		0.23072732698907997
750		Fea7212		0.23063011436108963
751		Fea8163		0.23058276536219838
752		Fea7098		0.23053810716884052
753		Fea2890		0.23052465529145008
754		Fea7282		0.23045255123802436
755		Fea2819		0.23037677175803983
756		Fea492		0.2303563120500897
757		Fea2268		0.23033931926180293
758		Fea2850		0.23014944930042977
759		Fea1287		0.22998158373922145
760		Fea2302		0.22993712840839714
761		Fea7103		0.22986269314317082
762		Fea8479		0.22984709328249597
763		Fea1695		0.22974314734182022
764		Fea5156		0.2293902205536573
765		Fea6633		0.2293259152351034
766		Fea2852		0.22922878978503744
767		Fea4163		0.22911483883020262
768		Fea3874		0.22903572730507385
769		Fea2123		0.22889158310691643
770		Fea2057		0.2287755252237754
771		Fea5648		0.22864580971450185
772		Fea2321		0.22864561999365832
773		Fea4960		0.22856537986457723
774		Fea6755		0.22850524728451152
775		Fea5855		0.22839124829036378
776		Fea6795		0.22826162266861763
777		Fea3717		0.2282614195022444
778		Fea1878		0.22819374445325202
779		Fea4525		0.2280475453629015
780		Fea8380		0.22797070679035128
781		Fea6083		0.22786789204353639
782		Fea5168		0.22786655181754076
783		Fea5990		0.22775105589877184
784		Fea2720		0.22774341037670126
785		Fea4760		0.22773980152780768
786		Fea7732		0.22761001508231793
787		Fea7414		0.2274657238522565
788		Fea3610		0.22733163619998986
789		Fea3282		0.22713820746522034
790		Fea3649		0.22712671795130196
791		Fea6526		0.22711006744838086
792		Fea681		0.2269726690609112
793		Fea7562		0.2268353631651247
794		Fea2916		0.22677271211101915
795		Fea5693		0.22670400875241725
796		Fea4842		0.22660142693934374
797		Fea4669		0.22654233948055227
798		Fea2595		0.22646819170019625
799		Fea1013		0.22638344579488237
800		Fea8190		0.22636030453909045
801		Fea4035		0.22633640278102998
802		Fea7647		0.22628399832835938
803		Fea4894		0.2262456192476038
804		Fea4991		0.22619222847881476
805		Fea832		0.22618643771229702
806		Fea5396		0.22608058605006
807		Fea3658		0.22605834038650435
808		Fea7553		0.2260247831099646
809		Fea2613		0.22598353748785063
810		Fea33		0.22585651285609662
811		Fea294		0.22569230393296405
812		Fea228		0.2254726205834034
813		Fea5024		0.22543227101423097
814		Fea4050		0.2250900390659268
815		Fea5939		0.22502893339931915
816		Fea1456		0.22495770819922584
817		Fea6728		0.22491165040242336
818		Fea197		0.22489101558856384
819		Fea8147		0.22480813034922822
820		Fea1556		0.22479020121259408
821		Fea8146		0.2247847262179456
822		Fea3536		0.2247811588051712
823		Fea3136		0.22471993527693898
824		Fea6539		0.22470337345406402
825		Fea2824		0.22458077499593593
826		Fea4470		0.22449071993568878
827		Fea4967		0.2243308671787334
828		Fea7938		0.2241981576201092
